Position,Track Name,Artist,Streams,URL,Date,Region,Spotify ID
164,Si pudiera,Manuel Medrano,2106,https://open.spotify.com/track/5SqG2MEuRjwhxi1DcRR4V8,43109,ec,['5SqG2MEuRjwhxi1DcRR4V8']
165,Mala y Peligrosa,Víctor Manuelle,2088,https://open.spotify.com/track/0afpbPmRHldjP59YRslQz9,43109,ec,['0afpbPmRHldjP59YRslQz9']
166,Feel It Still,Portugal. The Man,2085,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,43109,ec,['6QgjcU0zLnzq5OrUoSZ3OK']
167,Saturno,Pablo Alborán,2084,https://open.spotify.com/track/7en0831Kv3C7qDh1kXhM9U,43109,ec,['7en0831Kv3C7qDh1kXhM9U']
168,Vente Pa Ca,Ricky Martin,2078,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46,43109,ec,['7DM4BPaS7uofFul3ywMe46']
169,Solo - Remix,Lary Over,2061,https://open.spotify.com/track/3l7mBXrUfRwa4VO8nHLAgJ,43109,ec,['3l7mBXrUfRwa4VO8nHLAgJ']
170,Corazon de Acero,Yiyo Sarante,2056,https://open.spotify.com/track/4dLBiOu6BXGaEL8ByICR6Q,43109,ec,['4dLBiOu6BXGaEL8ByICR6Q']
171,24K Magic,Bruno Mars,2049,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,43109,ec,['6b8Be6ljOzmkOmFslEb23P']
172,Happy Happy,Nacho,2046,https://open.spotify.com/track/4akm5q8AyAdbYPN2s7jxhY,43109,ec,['4akm5q8AyAdbYPN2s7jxhY']
173,When I Was Your Man,Bruno Mars,2031,https://open.spotify.com/track/0B7wvvmu9EISAwZnOpjhNI,43109,ec,['0B7wvvmu9EISAwZnOpjhNI']
174,Unforgettable,French Montana,2030,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,43109,ec,['3B54sVLJ402zGa6Xm4YGNe']
175,Por Fin Te Encontré,Cali Y El Dandee,2021,https://open.spotify.com/track/3GpvoKKWZyTwgbLEM9RmWM,43109,ec,['3GpvoKKWZyTwgbLEM9RmWM']
176,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,2013,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,43109,ec,['17Fd6Yb7mSbinKG8LoWfFl']
177,Ni Tú Ni Yo,Jennifer Lopez,2001,https://open.spotify.com/track/5xMzazov0IHYllrc8U2K6F,43109,ec,['5xMzazov0IHYllrc8U2K6F']
178,Scared to Be Lonely,Martin Garrix,1997,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,43109,ec,['3ebXMykcMXOcLeJ9xZ17XH']
179,Reggaetón Lento (Remix),CNCO,1965,https://open.spotify.com/track/5PB8zB1MOZASboLquvinMF,43109,ec,['5PB8zB1MOZASboLquvinMF']
180,Borro Cassette,Maluma,1954,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN,43109,ec,['6DUdDIRgLqCGq1DwkNWQTN']
181,Netflixxx,Brytiago,1950,https://open.spotify.com/track/5gFAT2DbEt4TOMXyAMEixG,43109,ec,['5gFAT2DbEt4TOMXyAMEixG']
182,El Amante - Remix,Nicky Jam,1949,https://open.spotify.com/track/04f13iELcsYpY2yeLiAcfq,43109,ec,['04f13iELcsYpY2yeLiAcfq']
183,Es Tarde,Juanes,1943,https://open.spotify.com/track/3ktSe2NHl8RO1Fjh7mcvam,43109,ec,['3ktSe2NHl8RO1Fjh7mcvam']
184,Yo Contigo Tú Conmigo - The Gong Gong Song / El Tema De La Película Gru 3 Mi Villano Favorito,Morat,1930,https://open.spotify.com/track/77L1xG4kehRoAB4K37gQEA,43109,ec,['77L1xG4kehRoAB4K37gQEA']
185,Lumbra,Cali Y El Dandee,1925,https://open.spotify.com/track/6VHdcVbiKLYYOcMbIqBcuK,43109,ec,['6VHdcVbiKLYYOcMbIqBcuK']
186,Never Be the Same,Camila Cabello,1922,https://open.spotify.com/track/6VpQdig9pdpTSIFItgkJV5,43109,ec,['6VpQdig9pdpTSIFItgkJV5']
187,Ando buscando,Carlos Baute,1920,https://open.spotify.com/track/7BwJtE8KSbCQKOCTIAY3jX,43109,ec,['7BwJtE8KSbCQKOCTIAY3jX']
188,La Dama,Karol G,1904,https://open.spotify.com/track/18Lf9mbzkZnQDjksUhpIqY,43109,ec,['18Lf9mbzkZnQDjksUhpIqY']
189,Te Mando Flores,Fonseca,1901,https://open.spotify.com/track/6OpHDI8lRiqHLqmUIYUxVr,43109,ec,['6OpHDI8lRiqHLqmUIYUxVr']
190,Tuesday,Burak Yeter,1895,https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR,43109,ec,['7abpmGpF7PGep2rDU68GBR']
191,No Lie,Sean Paul,1885,https://open.spotify.com/track/3cFsmM51N5zMAuu1nNY4Tw,43109,ec,['3cFsmM51N5zMAuu1nNY4Tw']
192,Flaca,Andrés Calamaro,1881,https://open.spotify.com/track/1p7m9H4H8s0Y7SgRm7j3ED,43109,ec,['1p7m9H4H8s0Y7SgRm7j3ED']
193,Lonely Together (feat. Rita Ora),Avicii,1870,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab,43109,ec,['2OALaHcDdKkjYEpAr0Qzab']
194,Devuelveme a mi chica,Hombres G,1866,https://open.spotify.com/track/1Wrzhfa5bNlqvsnCztz190,43109,ec,['1Wrzhfa5bNlqvsnCztz190']
195,Sign of the Times,Harry Styles,1862,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN,43109,ec,['5Ohxk2dO5COHF1krpoPigN']
196,SUBEME LA RADIO,Enrique Iglesias,1861,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn,43109,ec,['7nKBxz47S9SD79N086fuhn']
197,Wonderwall - Remastered,Oasis,1852,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa,43109,ec,['5qqabIl2vWzo9ApSC317sa']
198,Let You Down,NF,1852,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,43109,ec,['6mrKP2jyIQmM0rw6fQryjr']
199,Bohemian Rhapsody - Remastered 2011,Queen,1852,https://open.spotify.com/track/1AhDOtG9vPSOmsWgNW0BEY,43109,ec,['1AhDOtG9vPSOmsWgNW0BEY']
200,Every Breath You Take - Remastered 2003,The Police,1848,https://open.spotify.com/track/5C0LFQARavkPpn7JgA4sLk,43109,ec,['5C0LFQARavkPpn7JgA4sLk']
1,Mwaka Moon,Kalash,151200,https://open.spotify.com/track/1vVZLmZq8gN8pPCEBLjPvD,43109,fr,['1vVZLmZq8gN8pPCEBLjPvD']
2,Désaccordé,Vald,143860,https://open.spotify.com/track/6A2s6o5DQGTs20XVqFsM8k,43109,fr,['6A2s6o5DQGTs20XVqFsM8k']
3,Longue vie,Sofiane,130433,https://open.spotify.com/track/0bZXIae48CY5UZ6MKuNutR,43109,fr,['0bZXIae48CY5UZ6MKuNutR']
4,rockstar,Post Malone,126820,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,43109,fr,['7wGoVu4Dady5GV0Sv4UIsx']
5,Friday,Booba,122078,https://open.spotify.com/track/1CYj9Yx8zrYvU93khXvmsA,43109,fr,['1CYj9Yx8zrYvU93khXvmsA']
6,Reine,Dadju,118067,https://open.spotify.com/track/2HdCh16tdPjle1rm80Y6q7,43109,fr,['2HdCh16tdPjle1rm80Y6q7']
7,Havana,Camila Cabello,113598,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,43109,fr,['0ofbQMrRDsUaVKq2mGLEAb']
8,Bling Bling,Kaaris,106180,https://open.spotify.com/track/4s7OqcUEyLJ1RkbzBopRGt,43109,fr,['4s7OqcUEyLJ1RkbzBopRGt']
9,Tueurs,Damso,105430,https://open.spotify.com/track/3IQe7wqTyXxkqeMR8is76T,43109,fr,['3IQe7wqTyXxkqeMR8is76T']
10,113,Booba,98355,https://open.spotify.com/track/6xqAP7kpdgCy8lERQHh29c,43109,fr,['6xqAP7kpdgCy8lERQHh29c']
11,Salé,Niska,98112,https://open.spotify.com/track/0uBu60Wd7yzm2sFrj2hSr6,43109,fr,['0uBu60Wd7yzm2sFrj2hSr6']
12,Drapeau noir,Booba,92101,https://open.spotify.com/track/5SGoH6oXOUUWKpvuOzLEnM,43109,fr,['5SGoH6oXOUUWKpvuOzLEnM']
13,Him & I (with Halsey),G-Eazy,87767,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4,43109,fr,['5k38wzpLb15YgncyWdTZE4']
14,Petite fille,Booba,87129,https://open.spotify.com/track/1ywqGGNsfC9gditduk5hpZ,43109,fr,['1ywqGGNsfC9gditduk5hpZ']
15,Catchu Catchu,Lartiste,78301,https://open.spotify.com/track/2ogSMKrLQnICe1onHfr0rL,43109,fr,['2ogSMKrLQnICe1onHfr0rL']
16,Tuba Life,Niska,77862,https://open.spotify.com/track/2r6C2IEw533mDs3sam5Zxx,43109,fr,['2r6C2IEw533mDs3sam5Zxx']
17,River (feat. Ed Sheeran),Eminem,77227,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,43109,fr,['5UEnHoDYpsxlfzWLZIc7LD']
18,Ridin,Booba,76103,https://open.spotify.com/track/06IYJV7Ed3FfpJurK7OIFG,43109,fr,['06IYJV7Ed3FfpJurK7OIFG']
19,Dusk Till Dawn - Radio Edit,ZAYN,75444,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,43109,fr,['1j4kHkkpqZRBwE0A4CN4Yv']
20,Gucci Gang,Lil Pump,72879,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,43109,fr,['43ZyHQITOjhciSUUNPVRHc']
21,Let You Down,NF,72513,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,43109,fr,['6mrKP2jyIQmM0rw6fQryjr']
22,Réseaux,Niska,71430,https://open.spotify.com/track/2nY6MRHWpW0AGXMoGDJOjX,43109,fr,['2nY6MRHWpW0AGXMoGDJOjX']
23,De lautre côté (feat. Nekfeu),Ninho,70249,https://open.spotify.com/track/3ldfGgw7IoLHbaqmspX3ME,43109,fr,['3ldfGgw7IoLHbaqmspX3ME']
24,Mobali,Siboy,69760,https://open.spotify.com/track/6xcXAVbDuVT1pCsa2rmDHY,43109,fr,['6xcXAVbDuVT1pCsa2rmDHY']
25,Tout va bien,Orelsan,69755,https://open.spotify.com/track/7gmYDrNYV5AaTEnZo0yhtM,43109,fr,['7gmYDrNYV5AaTEnZo0yhtM']
26,Noche,Lacrim,69413,https://open.spotify.com/track/4eUxD9V0Df1prftDNBpQ9Z,43109,fr,['4eUxD9V0Df1prftDNBpQ9Z']
27,Trône,Booba,65752,https://open.spotify.com/track/5uTod3SFov0HLe1QAPn960,43109,fr,['5uTod3SFov0HLe1QAPn960']
28,Stargazing,Kygo,64993,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP,43109,fr,['0Zbbxnx4SGGHoIow4PpISP']
29,Caméléon,Maître Gims,64824,https://open.spotify.com/track/6wN357SzlXezV5aJ2wzAPV,43109,fr,['6wN357SzlXezV5aJ2wzAPV']
30,What Lovers Do (feat. SZA),Maroon 5,63713,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,43109,fr,['3hBBKuWJfxlIlnd9QFoC8k']
31,Madre mia (feat. Ninho),Sadek,63194,https://open.spotify.com/track/37YNulvDhyzULfhHycmhEl,43109,fr,['37YNulvDhyzULfhHycmhEl']
32,Katchi (Ofenbach vs. Nick Waterhouse),Ofenbach,62863,https://open.spotify.com/track/2NF8A7C6tICScdRaZ0BrEe,43109,fr,['2NF8A7C6tICScdRaZ0BrEe']
33,Wolves,Selena Gomez,61595,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,43109,fr,['7EmGUiUaOSGDnUUQUDrOXC']
34,Glorious (feat. Skylar Grey),Macklemore,61553,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE,43109,fr,['0CokSRCu5hZgPxcZBaEzVE']
35,Par amour,Dadju,61042,https://open.spotify.com/track/3alSzdz0U10gV2aXVigYkT,43109,fr,['3alSzdz0U10gV2aXVigYkT']
36,Unforgettable,French Montana,61011,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,43109,fr,['3B54sVLJ402zGa6Xm4YGNe']
37,Shape of You,Ed Sheeran,60052,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,43109,fr,['7qiZfU4dY1lWllzX7mPBI3']
38,Ε. Signaler,Damso,58568,https://open.spotify.com/track/03aduXwm6cTqO9bb4XFQ2b,43109,fr,['03aduXwm6cTqO9bb4XFQ2b']
39,Feel It Still,Portugal. The Man,58348,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,43109,fr,['6QgjcU0zLnzq5OrUoSZ3OK']
40,Échame La Culpa,Luis Fonsi,58159,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,43109,fr,['1zsG4eaZmkA1dvjDDsAGLK']
41,I Miss You (feat. Julia Michaels),Clean Bandit,57803,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL,43109,fr,['2xmrfQpmS2iJExTlklLoAL']
42,Medellín,Niska,57358,https://open.spotify.com/track/1gI6FedOWXQ7aSj4FfEiGK,43109,fr,['1gI6FedOWXQ7aSj4FfEiGK']
43,Θ. Macarena,Damso,56996,https://open.spotify.com/track/2UZW9WOPXdxw9YMG1bebS8,43109,fr,['2UZW9WOPXdxw9YMG1bebS8']
44,A Different Way (with Lauv),DJ Snake,56725,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP,43109,fr,['0Wv5wuenRLI3BcwgT3HPIP']
45,Il jouait du piano debout,France Gall,56065,https://open.spotify.com/track/3GfUHAoOSGy3hhEaTU34WV,43109,fr,['3GfUHAoOSGy3hhEaTU34WV']
46,Ella elle la - Remasterisé,France Gall,54936,https://open.spotify.com/track/67CfbIKKTCKFqmQLJwUftX,43109,fr,['67CfbIKKTCKFqmQLJwUftX']
47,Bienvenue à La Banane,Moha La Squale,54739,https://open.spotify.com/track/75150PNLhk4LZwCe3ytsUq,43109,fr,['75150PNLhk4LZwCe3ytsUq']
48,Résiste - Remasterisé,France Gall,52942,https://open.spotify.com/track/51BbACodhBnd9lBs2TI0YT,43109,fr,['51BbACodhBnd9lBs2TI0YT']
49,Perfect,Ed Sheeran,52839,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,43109,fr,['0tgVpDi06FyKpA1z0VMD4v']
50,Défaite de famille,Orelsan,52613,https://open.spotify.com/track/0IvTKTST66tq30ZeFWeqfm,43109,fr,['0IvTKTST66tq30ZeFWeqfm']
51,Rémi sans famille,Moha La Squale,51765,https://open.spotify.com/track/36h5D83xrFPlEBCkySUJI5,43109,fr,['36h5D83xrFPlEBCkySUJI5']
52,Mappelle pas mon frérot,Moha La Squale,51237,https://open.spotify.com/track/6pSeZIGjpijuBpr8dIfQ11,43109,fr,['6pSeZIGjpijuBpr8dIfQ11']
53,Mamacita,Ninho,51158,https://open.spotify.com/track/35gJuqfvrdlCA2MmAtaD3J,43109,fr,['35gJuqfvrdlCA2MmAtaD3J']
54,Diarabi,Kaaris,50875,https://open.spotify.com/track/644Y6gowYTqtd2U2XNKzDS,43109,fr,['644Y6gowYTqtd2U2XNKzDS']
55,Too Good At Goodbyes,Sam Smith,50300,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,43109,fr,['1mXVgsBdtIVeCLJnSnmtdV']
56,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,49559,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,43109,fr,['1bhUWB0zJMIKr9yVPrkEuI']
57,Finesse (Remix) [feat. Cardi B],Bruno Mars,48631,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,43109,fr,['3Vo4wInECJQuz9BIBMOu8i']
58,1-800-273-8255,Logic,48606,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,43109,fr,['5tz69p7tJuGPeMGwNTxYuV']
59,Basique,Orelsan,48533,https://open.spotify.com/track/2ICdvchXmDh5mdLyyL2opB,43109,fr,['2ICdvchXmDh5mdLyyL2opB']
60,Silence,Marshmello,48106,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,43109,fr,['7vGuf3Y35N4wmASOKLUVVU']
61,I Like Me Better,Lauv,47911,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,43109,fr,['1wjzFQodRWrPcQ0AnYnvQ9']
62,How Long,Charlie Puth,47218,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,43109,fr,['32DGGj6KlNuBr6WaqRxpxi']
63,Lonely Together (feat. Rita Ora),Avicii,47140,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab,43109,fr,['2OALaHcDdKkjYEpAr0Qzab']
64,Vide,13 Block,47108,https://open.spotify.com/track/69RclklKbEelwfQJCBzh0m,43109,fr,['69RclklKbEelwfQJCBzh0m']
65,Γ. Mosaïque solitaire,Damso,47066,https://open.spotify.com/track/1E3zyoTHtJzsu5CjwIFIhY,43109,fr,['1E3zyoTHtJzsu5CjwIFIhY']
66,Je pense à toi,Hornet La Frappe,46913,https://open.spotify.com/track/4vEaXY95aExfle99vJgXzU,43109,fr,['4vEaXY95aExfle99vJgXzU']
67,Bum Bum Tam Tam,MC Fioti,46889,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr,43109,fr,['4zWO4gvuFtw6EJZC5FFGlr']
68,Pas comme eux,Moha La Squale,46521,https://open.spotify.com/track/6q7ZhZkvOoTKEfdkvr1Nxm,43109,fr,['6q7ZhZkvOoTKEfdkvr1Nxm']
69,Délicieuse,Jul,46385,https://open.spotify.com/track/5cpMslbJb6KxMGcpfZQB2Q,43109,fr,['5cpMslbJb6KxMGcpfZQB2Q']
70,Whatever It Takes,Imagine Dragons,46297,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH,43109,fr,['4IWAyPf1KMq7JCyGeCjTeH']
71,Ça va aller,Booba,46283,https://open.spotify.com/track/61TEjsLb7OlStCTpQfcHnC,43109,fr,['61TEjsLb7OlStCTpQfcHnC']
72,Bob Marley,Dadju,45868,https://open.spotify.com/track/6L6yn9GeVqnlWX1npp6rAK,43109,fr,['6L6yn9GeVqnlWX1npp6rAK']
73,Bouyon,Booba,45818,https://open.spotify.com/track/2OyrNLP00LCDYFC5MMtdHq,43109,fr,['2OyrNLP00LCDYFC5MMtdHq']
74,N. J Respect R,Damso,45274,https://open.spotify.com/track/75UFzgBCaVwJJ4IVIaatpe,43109,fr,['75UFzgBCaVwJJ4IVIaatpe']
75,So Far Away,Martin Garrix,44671,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM,43109,fr,['0OlnLZY4cmQzT6ZGttvWBM']
76,Centurion,Booba,44383,https://open.spotify.com/track/08Dx3uIZwSJIzhkHbteMg9,43109,fr,['08Dx3uIZwSJIzhkHbteMg9']
77,Magnifique,Booba,44151,https://open.spotify.com/track/2Fs3jrnxAnPsiKmD3b37FE,43109,fr,['2Fs3jrnxAnPsiKmD3b37FE']
78,Tétais où?,Moha La Squale,43833,https://open.spotify.com/track/6PmduAwBxCsGIQXPDoWzLm,43109,fr,['6PmduAwBxCsGIQXPDoWzLm']
79,Jusquau dernier gramme,PNL,43772,https://open.spotify.com/track/2jBleFNl3YK8lyJc1OvxXt,43109,fr,['2jBleFNl3YK8lyJc1OvxXt']
80,Fête de trop - Single Version,Eddy de Pretto,43219,https://open.spotify.com/track/43J4VGh0663OrUXJR0VRQh,43109,fr,['43J4VGh0663OrUXJR0VRQh']
81,Dirty Sexy Money (feat. Charli XCX & French Montana),David Guetta,43205,https://open.spotify.com/track/0tPQPaOKM32WgMSbPCYyRH,43109,fr,['0tPQPaOKM32WgMSbPCYyRH']
82,New Rules,Dua Lipa,42455,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,43109,fr,['2ekn2ttSfGqwhhate0LSR0']
83,À la folie,Booba,42389,https://open.spotify.com/track/22s2CAMi1ciy0wMN42OCV2,43109,fr,['22s2CAMi1ciy0wMN42OCV2']
84,Evidemment - Remasterisé,France Gall,41803,https://open.spotify.com/track/1kYi6X7VMmU3rCiE2aWjV1,43109,fr,['1kYi6X7VMmU3rCiE2aWjV1']
85,Yeux disent,Lomepal,41715,https://open.spotify.com/track/1uaAq8pSghvpVxlrOrgdeO,43109,fr,['1uaAq8pSghvpVxlrOrgdeO']
86,Sous contrôle,Dadju,41555,https://open.spotify.com/track/64qdods9r5p6wovmRZdyg3,43109,fr,['64qdods9r5p6wovmRZdyg3']
87,Fallait pas,Marwa Loud,41409,https://open.spotify.com/track/7Ij6GjCcmiAVJlm0ptzAPH,43109,fr,['7Ij6GjCcmiAVJlm0ptzAPH']
88,Papa allo,Alonzo,41285,https://open.spotify.com/track/0cW4qZevtGLVy7aejt6N3Y,43109,fr,['0cW4qZevtGLVy7aejt6N3Y']
89,Amnésie,Damso,40438,https://open.spotify.com/track/5KarRgBDrHR1DtGq6XcCV1,43109,fr,['5KarRgBDrHR1DtGq6XcCV1']
90,Maghrébin,Hornet La Frappe,40375,https://open.spotify.com/track/3xbPIl1dqCSbymBpBrNl73,43109,fr,['3xbPIl1dqCSbymBpBrNl73']
91,Henrico,Jul,39729,https://open.spotify.com/track/39CsSn6zBZXomZ0dhW59fN,43109,fr,['39CsSn6zBZXomZ0dhW59fN']
92,Je vais toublier,Jul,39664,https://open.spotify.com/track/16pMGll7Ngwq32CrLEMyxa,43109,fr,['16pMGll7Ngwq32CrLEMyxa']
93,La tête dans les nuages,Jul,39338,https://open.spotify.com/track/4ixCzEIDG8nLFkIVO7gpQT,43109,fr,['4ixCzEIDG8nLFkIVO7gpQT']
94,Dommage,Bigflo & Oli,38763,https://open.spotify.com/track/0J2a0afQcr63ymGo5hKCDo,43109,fr,['0J2a0afQcr63ymGo5hKCDo']
95,Anywhere,Rita Ora,38680,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2,43109,fr,['7EI6Iki24tBHAMxtb4xQN2']
96,Havana,Hayce Lemsi,38450,https://open.spotify.com/track/3WAKs2Rne0gHa9NR6LTZjU,43109,fr,['3WAKs2Rne0gHa9NR6LTZjU']
97,Veux-tu ?,Lacrim,37695,https://open.spotify.com/track/5HrXDe1X7CmcrAImUTfBnv,43109,fr,['5HrXDe1X7CmcrAImUTfBnv']
98,Midi minuit,Moha La Squale,37685,https://open.spotify.com/track/2ZHiEewkS9vkf4OY5fXpcc,43109,fr,['2ZHiEewkS9vkf4OY5fXpcc']
99,Nougat,Booba,37541,https://open.spotify.com/track/5Rx8EFzn69ZDUak8U9jNwC,43109,fr,['5Rx8EFzn69ZDUak8U9jNwC']
100,#JesuispasséchezSo EP 11,Sofiane,37208,https://open.spotify.com/track/5O15xPvlUyf6WYJqNP96vc,43109,fr,['5O15xPvlUyf6WYJqNP96vc']
101,Notes pour trop tard (feat. Ibeyi),Orelsan,36502,https://open.spotify.com/track/3SgnYOV9ONL0bIHaAcOYE1,43109,fr,['3SgnYOV9ONL0bIHaAcOYE1']
102,Terrain,Booba,36238,https://open.spotify.com/track/0ZX9rBmszRFqk10d8JeV1p,43109,fr,['0ZX9rBmszRFqk10d8JeV1p']
103,Comme si de rien nétait,Dadju,35816,https://open.spotify.com/track/3kxw1ojLnfX1T5qq1wBaEu,43109,fr,['3kxw1ojLnfX1T5qq1wBaEu']
104,Vai et viens,Lartiste,35709,https://open.spotify.com/track/7if7fmYTfMnsWRlkK3HmcV,43109,fr,['7if7fmYTfMnsWRlkK3HmcV']
105,DKR - Bonus Track,Booba,35206,https://open.spotify.com/track/5h0cywRy1x3LQc7kHIxPgu,43109,fr,['5h0cywRy1x3LQc7kHIxPgu']
106,OKCLH,4Keus Gang,35162,https://open.spotify.com/track/6TmLzC7dbkrWnh0bWXSpyq,43109,fr,['6TmLzC7dbkrWnh0bWXSpyq']
107,Hurtin Me,Stefflon Don,34913,https://open.spotify.com/track/2VoJe7vkKkigs7C3CGnSXL,43109,fr,['2VoJe7vkKkigs7C3CGnSXL']
108,Cest pas bon,Abou Debeing,34907,https://open.spotify.com/track/3rSi8CHHz7V96AwRQbbjf6,43109,fr,['3rSi8CHHz7V96AwRQbbjf6']
109,No Limit,G-Eazy,34738,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW,43109,fr,['2DQ1ITjI0YoLFzuADN1ZBW']
110,Je suis gninnin je suis bien,Kaaris,34672,https://open.spotify.com/track/3L9Ih3UDmjqqVOhP6HXJbm,43109,fr,['3L9Ih3UDmjqqVOhP6HXJbm']
111,La fête est finie,Orelsan,34412,https://open.spotify.com/track/0b3dRQO5pgGtwSMufwmzAr,43109,fr,['0b3dRQO5pgGtwSMufwmzAr']
112,Leave a Light On,Tom Walker,34179,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W,43109,fr,['6lOWoTqVnAWXchddtTH31W']
113,Onizuka,PNL,34043,https://open.spotify.com/track/4GCIYE1x1TWJCChPkpy9by,43109,fr,['4GCIYE1x1TWJCChPkpy9by']
114,Koussi koussa,Kalash,34023,https://open.spotify.com/track/2bN31IEckRU6jEj416ABvc,43109,fr,['2bN31IEckRU6jEj416ABvc']
115,Story X,Niska,33627,https://open.spotify.com/track/05k8JclzlJZuO6dmfFmFW6,43109,fr,['05k8JclzlJZuO6dmfFmFW6']
116,Si maman si - Remasterisé,France Gall,33621,https://open.spotify.com/track/6NvKOWV0UnBPAaO76D4JxS,43109,fr,['6NvKOWV0UnBPAaO76D4JxS']
117,Bartier Cardi (feat. 21 Savage),Cardi B,33618,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT,43109,fr,['75FDPwaULRdYDn4StFN2rT']
118,Pour la 20ème,Moha La Squale,33399,https://open.spotify.com/track/20rPkTNLuEx8b2ikDExTso,43109,fr,['20rPkTNLuEx8b2ikDExTso']
119,San,Orelsan,32940,https://open.spotify.com/track/36SHbxigbf4iSCHdQVgy6V,43109,fr,['36SHbxigbf4iSCHdQVgy6V']
120,Ma fable,Moha La Squale,32723,https://open.spotify.com/track/605oWxNd0ypnZkrZeKquxy,43109,fr,['605oWxNd0ypnZkrZeKquxy']
121,Devil in Me,Purple Disco Machine,32461,https://open.spotify.com/track/41rOnZXVg3cLacziEBgkpW,43109,fr,['41rOnZXVg3cLacziEBgkpW']
122,Rose,Ninho,32336,https://open.spotify.com/track/4Ln4KAwk37peyCh2QpqYnP,43109,fr,['4Ln4KAwk37peyCh2QpqYnP']
123,Pull in up,Hayce Lemsi,32242,https://open.spotify.com/track/50vna8HRbxMiRq9qIiZfOG,43109,fr,['50vna8HRbxMiRq9qIiZfOG']
124,Amigo,Jul,32165,https://open.spotify.com/track/6sO5rB2K8fIJVt11Omgw8Y,43109,fr,['6sO5rB2K8fIJVt11Omgw8Y']
125,États dAmour,Amir,32121,https://open.spotify.com/track/2gpgza83pGT4mJYjvb5cZo,43109,fr,['2gpgza83pGT4mJYjvb5cZo']
126,XO TOUR Llif3,Lil Uzi Vert,31988,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,43109,fr,['7GX5flRQZVHRAGd6B4TmDO']
127,Rappelle-toi,Moha La Squale,31964,https://open.spotify.com/track/732i9VWjsGtBekm2lZYAgV,43109,fr,['732i9VWjsGtBekm2lZYAgV']
128,Ma fierté,Dadju,31887,https://open.spotify.com/track/4z0IXsydGE0IpQnO2uOlKU,43109,fr,['4z0IXsydGE0IpQnO2uOlKU']
129,Good Old Days (feat. Kesha),Macklemore,31868,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X,43109,fr,['2Za1AlJNvksouPPWbXpR2X']
